"STATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"USW00013743","2020-02-29","6.2",,,"0.0","0.0","0.0","2.4","3.9","-0.5","  320","  320",,"12.5","16.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-03-01","3.1",,,"0.0","0.0","0.0","3.3","11.1","-3.2","  260","  300",,"6.3","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-03-02","5.1",,,"2.3","0.0","0.0","9.4","19.4","3.3","  210","  210",,"13.4","17.9",,,,,,,,,,,,,,,,,
"USW00013743","2020-03-03","4.1",,,"1.8","0.0","0.0","12.1","18.3","7.2","  310","  290",,"19.2","24.1","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-03-04","4.7",,,"0.0","0.0","0.0","13.6","18.3","7.8","  300","  300",,"13.9","20.6",,,,,,,,,,,,,,,,,
"USW00013743","2020-03-05","3.7",,,"0.0","0.0","0.0","10.3","12.2","5.0","  340","  340",,"11.6","13.9",,,,,,,,,,,,,,,,,
"USW00013743","2020-03-06","4.3",,,"0.0","0.0","0.0","6.9","11.7","2.8","  340","  340",,"11.2","14.3",,,,,,,,,,,,,,,,,
"USW00013743","2020-03-07","7.6",,,"0.0","0.0","0.0","7.4","11.7","3.9","  330","  330",,"14.3","18.3",,,,,,,,,,,,,,,,,
"USW00013743","2020-03-08","3.8",,,"0.0","0.0","0.0","8.7","16.7","2.2","  170","  320",,"7.2","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2020-03-09","4.1",,,"0.0","0.0","0.0","12.8","23.3","6.1","  200","  220",,"6.7","9.8",,,,,,,,,,,,,,,,,
"USW00013743","2020-03-10","5.8",,,"0.3","0.0","0.0","16.6","22.2","12.2","  210","  220",,"13.4","16.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-03-11","3.2",,,"0.0","0.0","0.0","12.8","13.9","7.2","  330","  330",,"10.3","11.6",,,,,,,,,,,,,,,,,
"USW00013743","2020-03-12","2.8",,,"0.0","0.0","0.0","11.8","17.8","7.8","  120","  130",,"6.3","8.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-03-13","4.8",,,"5.6","0.0","0.0","15.7","25.0","10.6","  320","  310",,"11.6","15.7","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-03-14","5.0",,,"3.0","0.0","0.0","12.7","14.4","5.6","  340","  340",,"9.8","13.0",,,,,,,,,,,,,,,,,
"USW00013743","2020-03-15","3.0",,,"1.0","0.0","0.0","7.3","10.6","5.0","   30","   30",,"8.1","9.4","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-03-16","4.0",,,"0.0","0.0","0.0","7.9","12.8","3.3","  130","  150",,"7.2","8.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-03-17","3.7",,,"0.3","0.0","0.0","10.3","17.8","6.7","  340","  340",,"9.4","11.6",,,,,,,,,,,,,,,,,
"USW00013743","2020-03-18","4.1",,,"2.0","0.0","0.0","11.3","14.4","6.7","  360","  360",,"7.6","8.9","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-03-19","2.7",,,"8.4","0.0","0.0","13.7","23.9","9.4","   90","   90",,"6.7","7.6","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-03-20","5.5",,,"0.5","0.0","0.0","19.8","28.3","13.9","  220","  220",,"14.8","21.5","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-03-21","5.3",,,"2.0","0.0","0.0","15.1","20.6","8.3","   10","  360",,"10.3","13.0",,,,,,,,,,,,,,,,,
"USW00013743","2020-03-22","5.1",,,"0.0","0.0","0.0","8.5","11.7","4.4","  100","  100",,"9.4","11.6",,,,,,,,,,,,,,,,,
"USW00013743","2020-03-23","3.7",,,"9.1","0.0","0.0","6.8","8.3","5.0","   60","   60",,"6.7","10.3","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-03-24","2.6",,,"0.0","0.0","0.0","8.9","12.8","6.7","  120","  120",,"6.7","8.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-03-25","4.9",,,"7.4","0.0","0.0","8.9","10.0","6.7","   20","   20",,"8.1","11.2","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","2020-03-26","3.7",,,"0.0","0.0","0.0","10.1","15.0","7.2","  210","  210",,"8.1","12.1","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","2020-03-27","2.1",,,"0.3","0.0","0.0","14.8","21.1","10.6","  360","   10",,"5.8","7.2",,,,,,,,,,,,,,,,,
"USW00013743","2020-03-28","3.1",,,"11.7","0.0","0.0","14.0","15.0","10.6","   20","   10",,"7.6","9.4","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-03-29","2.6",,,"0.0","0.0","0.0","12.9","21.7","10.6","   10","   30",,"7.2","8.9","    1","    1",,,,,,,,,,,,,,,
"USW00013743","2020-03-30","4.9",,,"0.0","0.0","0.0","15.7","24.4","11.7","   10","  320",,"10.3","13.4","    1","    1",,,,,,,,,,,,,,,
"USW00013743","2020-03-31","4.9",,,"3.0","0.0","0.0","12.0","13.3","6.1","   50","  100",,"8.9","10.7","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-04-01","5.1",,,"0.0","0.0","0.0","8.4","13.9","5.6","  350","  340",,"8.9","10.7",,,,,,,,,,,,,,,,,
"USW00013743","2020-04-02","7.1",,,"0.0","0.0","0.0","11.7","17.2","5.6","  320","  340",,"13.4","19.2",,,,,,,,,,,,,,,,,
"USW00013743","2020-04-03","8.0",,,"0.0","0.0","0.0","13.8","20.0","8.3","  320","  340",,"14.3","18.3",,,,,,,,,,,,,,,,,
"USW00013743","2020-04-04","3.2",,,"0.0","0.0","0.0","12.8","15.6","10.0","  350","  360",,"7.2","8.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-04-05","2.7",,,"0.0","0.0","0.0","13.2","20.0","8.3","  160","  210",,"5.8","7.2",,,,,,,,,,,,,,,,,
"USW00013743","2020-04-06","3.2",,,"0.0","0.0","0.0","16.9","21.7","12.2","  340","  350",,"6.7","8.1",,,,,,,,,,,,,,,,,
"USW00013743","2020-04-07","2.7",,,"9.4","0.0","0.0","15.7","23.3","12.2","  320","  320",,"8.1","10.3","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-04-08","3.7",,,"0.8","0.0","0.0","18.3","25.6","13.3","  340","  330",,"10.7","13.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-04-09","7.0",,,"3.6","0.0","0.0","16.9","23.9","8.9","  330","  330",,"17.0","22.8","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-04-10","7.7",,,"0.0","0.0","0.0","9.2","11.7","5.6","  270","  290",,"16.1","21.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-04-11","3.7",,,"0.0","0.0","0.0","9.8","17.8","3.9","  260","  310",,"9.8","15.2",,,,,,,,,,,,,,,,,
"USW00013743","2020-04-12","3.8",,,"5.3","0.0","0.0","13.8","23.3","7.8","  170","  220",,"9.8","12.5","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-04-13","6.3",,,"59.2","0.0","0.0","19.2","27.2","11.7","  310","  320",,"13.0","16.1","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-04-14","4.6",,,"3.6","0.0","0.0","12.7","15.6","4.4","  330","  320",,"12.5","16.5","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-04-15","3.9",,,"4.1","0.0","0.0","7.8","12.2","3.3","  340","  350",,"9.8","11.2","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-04-16","5.0",,,"0.0","0.0","0.0","8.9","12.8","5.6","  310","  320",,"10.7","13.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-04-17","3.3",,,"0.0","0.0","0.0","9.2","14.4","3.3","  210","  180",,"8.9","10.3",,,,,,,,,,,,,,,,,
"USW00013743","2020-04-18","4.5",,,"1.5","0.0","0.0","10.7","13.3","6.1","  330","  340",,"13.9","19.2","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-04-19","3.5",,,"0.0","0.0","0.0","10.8","18.9","2.8","  200","  210",,"8.9","11.2",,,,,,,,,,,,,,,,,
"USW00013743","2020-04-20","3.2",,,"0.0","0.0","0.0","14.1","17.8","11.1","   30","   40",,"8.1","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-04-21","6.4",,,"0.5","0.0","0.0","13.6","20.0","6.7","  250","  260",,"16.5","20.1",,,,,,,,,,,,,,,,,
"USW00013743","2020-04-22","4.3",,,"0.0","0.0","0.0","9.8","16.7","3.3","  300","  290",,"10.7","16.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-04-23","2.2",,,"18.8","0.0","0.0","12.6","15.0","9.4","  100","  100",,"5.4","6.3","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-04-24","4.0",,,"15.5","0.0","0.0","12.8","16.1","11.1","   10","  350",,"8.1","8.9","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-04-25","2.2",,,"1.3","0.0","0.0","13.1","18.3","8.9","  180","  140",,"7.2","8.5","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-04-26","3.4",,,"5.8","0.0","0.0","11.8","13.9","10.0","   50","   50",,"7.2","8.1","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-04-27","5.5",,,"2.3","0.0","0.0","10.9","15.6","7.2","  340","  330",,"11.2","15.2","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-04-28","2.1",,,"0.5","0.0","0.0","10.8","14.4","7.2","  210","  200",,"5.8","8.1",,,,,,,,,,,,,,,,,
"USW00013743","2020-04-29","3.9",,,"0.0","0.0","0.0","15.1","23.9","8.3","  120","  150",,"9.8","12.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-04-30","5.3",,,"27.9","0.0","0.0","18.0","19.4","13.9","  160","  160",,"11.2","16.1","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-05-01","4.8",,,"2.3","0.0","0.0","14.9","19.4","11.1","  340","  330",,"10.7","13.0","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-05-02","3.9",,,"0.0","0.0","0.0","16.1","22.2","11.1","  170","  170",,"7.6","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-05-03","3.6",,,"23.6","0.0","0.0","18.0","26.1","15.6","  330","  320",,"8.1","9.8","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-05-04","6.8",,,"2.3","0.0","0.0","20.1","23.9","13.3","  310","  320",,"13.9","19.7","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-05-05","3.0",,,"4.8","0.0","0.0","13.3","14.4","9.4","   10","   10",,"9.4","10.3","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-05-06","4.7",,,"1.8","0.0","0.0","11.3","14.4","8.3","  320","  330",,"9.8","14.8","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-05-07","3.9",,,"0.0","0.0","0.0","12.4","20.6","6.7","  260","  280",,"9.4","12.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-05-08","5.2",,,"3.0","0.0","0.0","15.2","20.6","5.0","  340","  340",,"16.1","19.7","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-05-09","6.2",,,"0.0","0.0","0.0","7.3","11.1","2.8","  310","  280",,"12.5","16.1",,,,,,,,,,,,,,,,,
"USW00013743","2020-05-10","4.7",,,"0.0","0.0","0.0","10.1","18.3","3.3","  190","  210",,"9.4","11.6",,,,,,,,,,,,,,,,,
"USW00013743","2020-05-11","5.6",,,"0.5","0.0","0.0","13.4","17.2","8.9","  310","  310",,"11.6","16.1",,,,,,,,,,,,,,,,,
"USW00013743","2020-05-12","4.5",,,"0.0","0.0","0.0","11.4","17.8","6.1","  290","  280",,"10.7","13.9",,,,,,,,,,,,,,,,,
"USW00013743","2020-05-13","2.9",,,"0.0","0.0","0.0","14.2","21.7","7.2","  250","  230",,"7.6","11.6",,,,,,,,,,,,,,,,,
"USW00013743","2020-05-14","2.5",,,"0.5","0.0","0.0","15.4","21.7","10.6","  210","  200",,"7.6","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2020-05-15","5.6",,,"0.0","0.0","0.0","21.7","30.0","16.7","  210","  210",,"10.7","13.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-05-16","3.5",,,"0.0","0.0","0.0","24.1","28.3","17.8","  110","  350",,"6.7","8.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-05-17","3.8",,,"0.0","0.0","0.0","18.7","20.6","16.1","   80","  100",,"6.3","7.6",,,,,,,,,,,,,,,,,
"USW00013743","2020-05-18","6.0",,,"0.0","0.0","0.0","16.6","20.0","13.9","   50","   50",,"10.3","12.5","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-05-19","7.9",,,"0.0","0.0","0.0","17.3","20.6","13.3","   70","  100",,"13.9","17.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-05-20","6.9",,,"0.0","0.0","0.0","14.4","17.8","11.1","   60","   50",,"10.7","13.4",,,,,,,"    1",,,,,,,,,,
"USW00013743","2020-05-21","4.7",,,"0.0","0.0","0.0","14.9","22.8","10.0","  100","  100",,"8.1","10.3",,,,,,,,,,,,,,,,,
"USW00013743","2020-05-22","2.6",,,"14.7","0.0","0.0","19.2","26.1","15.6","   40","   40",,"5.8","6.7","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-05-23","3.0",,,"7.4","0.0","0.0","22.4","28.3","17.8","   50","  330",,"7.6","9.8","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-05-24","3.6",,,"0.0","0.0","0.0","19.2","21.1","15.6","   60","   60",,"7.6","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-05-25","1.8",,,"0.0","0.0","0.0","19.5","25.6","16.7","  120","  100",,"5.4","5.8",,,,,,,,,,,,,,,,,
"USW00013743","2020-05-26","2.1",,,"0.0","0.0","0.0","21.1","26.7","16.7","  120","  110",,"5.4","5.8",,,,,,,,,,,,,,,,,
"USW00013743","2020-05-27","2.8",,,"0.0","0.0","0.0","22.1","26.7","18.9","  140","  140",,"6.3","7.2",,,,,,,,,,,,,,,,,
"USW00013743","2020-05-28","4.7",,,"2.0","0.0","0.0","23.9","26.7","22.2","  180","  170",,"8.1","11.2","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-05-29","5.5",,,"0.3","0.0","0.0","25.8","30.6","21.1","  270","  270",,"11.2","13.9","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","2020-05-30","3.7",,,"0.0","0.0","0.0","24.4","28.9","20.6","  330","  330",,"9.4","11.2",,,,,,,,,,,,,,,,,
"USW00013743","2020-05-31","5.7",,,"0.0","0.0","0.0","21.3","24.4","16.1","  340","  340",,"10.3","12.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-06-01","3.5",,,"0.0","0.0","0.0","18.7","23.9","12.2","  340","  320",,"7.6","9.8",,,,,,,,,,,,,,,,,
"USW00013743","2020-06-02","3.3",,,"0.0","0.0","0.0","18.9","25.0","14.4","  170","  170",,"6.7","7.6",,,,,,,,,,,,,,,,,
"USW00013743","2020-06-03","4.4",,,"0.0","0.0","0.0","25.8","33.9","20.0","  210","  220",,"8.9","12.1",,,,,,,,,,,,,,,,,
"USW00013743","2020-06-04","2.6",,,"13.2","0.0","0.0","28.3","33.3","22.2","  290","  290",,"16.5","22.4","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-06-05","3.3",,,"32.0","0.0","0.0","25.1","31.1","21.1","  170","  180",,"8.9","10.3","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-06-06","4.0",,,"0.0","0.0","0.0","26.3","32.8","21.7","  310","  290",,"9.4","11.6",,,,,,,,,,,,,,,,,
"USW00013743","2020-06-07","4.1",,,"0.0","0.0","0.0","25.2","27.8","19.4","  330","  330",,"8.1","10.7",,,,,,,,,,,,,,,,,
"USW00013743","2020-06-08","3.2",,,"0.0","0.0","0.0","23.2","28.3","17.8","   10","   10",,"6.7","8.1",,,,,,,,,,,,,,,,,
"USW00013743","2020-06-09","3.3",,,"0.0","0.0","0.0","24.9","31.7","19.4","  160","  170",,"7.2","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2020-06-10","6.1",,,"3.8","0.0","0.0","27.8","31.7","24.4","  190","  210",,"11.2","14.8","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-06-11","4.5",,,"5.8","0.0","0.0","26.7","30.6","23.3","  190","  190",,"9.4","11.6","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-06-12","4.0",,,"0.0","0.0","0.0","26.4","31.1","20.0","  300","  300",,"7.6","9.8",,,,,,,,,,,,,,,,,
"USW00013743","2020-06-13","4.5",,,"0.0","0.0","0.0","23.3","26.7","18.3","   30","   20",,"7.2","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2020-06-14","3.9",,,"0.0","0.0","0.0","21.4","25.6","17.2","   50","   50",,"7.6","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2020-06-15","4.8",,,"0.0","0.0","0.0","21.2","25.6","17.2","   60","   70",,"8.9","11.6",,,,,,,,,,,,,,,,,
"USW00013743","2020-06-16","6.0",,,"0.0","0.0","0.0","21.2","25.6","18.3","   50","   50",,"10.3","12.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-06-17","6.3",,,"21.6","0.0","0.0","20.3","22.8","18.3","   60","   60",,"9.8","12.1","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-06-18","3.6",,,"0.0","0.0","0.0","22.6","27.2","20.0","  110","  110",,"7.2","8.5","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-06-19","3.6",,,"0.3","0.0","0.0","23.9","28.9","20.6","  160","  230",,"7.6","9.4",,,"    1",,,,"    1",,,,,,,,,,
"USW00013743","2020-06-20","1.7",,,"11.9","0.0","0.0","23.0","26.1","20.6","   60","   30",,"5.4","6.7","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-06-21","2.3",,,"0.0","0.0","0.0","24.2","30.0","21.1","  100","  100",,"7.6","8.9","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-06-22","3.7",,,"0.0","0.0","0.0","26.0","32.2","21.7","  180","  180",,"10.3","14.3",,,"    1",,,,,,,,,,,,,,
"USW00013743","2020-06-23","3.8",,,"0.0","0.0","0.0","25.2","31.7","21.7","  210","  180",,"7.2","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-06-24","4.3",,,"0.0","0.0","0.0","27.0","30.0","23.3","  250","  260",,"8.1","11.2",,,,,,,,,,,,,,,,,
"USW00013743","2020-06-25","2.4",,,"0.0","0.0","0.0","26.2","30.0","21.7","  340","  330",,"10.7","13.9",,,"    1",,,,,,,,,,,,,,
"USW00013743","2020-06-26","3.8",,,"0.0","0.0","0.0","25.2","32.2","18.9","  340","  350",,"8.1","10.7",,,,,,,,,,,,,,,,,
"USW00013743","2020-06-27","3.5",,,"0.5","0.0","0.0","27.9","33.9","23.9","  300","  230",,"8.9","11.2",,,"    1",,,,,,,,,,,,,,
"USW00013743","2020-06-28","3.3",,,"0.0","0.0","0.0","27.8","32.8","24.4","  290","  270",,"7.2","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2020-06-29","4.4",,,"0.0","0.0","0.0","28.6","33.3","23.9","  340","  350",,"8.9","11.6",,,,,,,,,,,,,,,,,
"USW00013743","2020-06-30","3.2",,,"0.0","0.0","0.0","28.3","33.3","22.8","  140","  330",,"6.3","8.1",,,,,,,,,,,,,,,,,
"USW00013743","2020-07-01","2.7",,,"3.0","0.0","0.0","26.6","32.2","22.8","  150","  150",,"7.2","9.8",,,,,,,,,,,,,,,,,
"USW00013743","2020-07-02","3.1",,,"0.0","0.0","0.0","27.2","33.3","22.2","  350","  360",,"6.7","8.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-07-03","3.1",,,"0.0","0.0","0.0","30.2","36.1","24.4","   10","  320",,"6.3","8.1",,,,,,,,,,,,,,,,,
"USW00013743","2020-07-04","3.1",,,"0.0","0.0","0.0","30.0","34.4","25.6","   60","   70",,"11.2","13.0",,,"    1",,,,"    1",,,,,,,,,,
"USW00013743","2020-07-05","4.3",,,"0.0","0.0","0.0","28.6","33.9","24.4","  180","  180",,"7.6","9.4","    1",,"    1",,,,"    1",,,,,,,,,,
"USW00013743","2020-07-06","4.8",,,"10.9","0.0","0.0","28.8","35.6","22.2","  120","  170",,"19.7","26.8","    1",,"    1",,,,"    1",,,,,,,,,,
"USW00013743","2020-07-07","3.5",,,"51.8","0.0","0.0","25.7","32.2","21.7","  180","  180",,"11.2","14.3","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-07-08","3.4",,,"0.0","0.0","0.0","28.3","33.3","24.4","  140","  170",,"5.8","8.1",,,,,,,,,,,,,,,,,
"USW00013743","2020-07-09","3.1",,,"0.0","0.0","0.0","27.9","32.8","23.9","   90","  110",,"6.7","8.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-07-10","4.4",,,"0.0","0.0","0.0","28.1","32.8","24.4","  340","  340",,"8.1","10.7",,,,,,,,,,,,,,,,,
"USW00013743","2020-07-11","4.3",,,"0.0","0.0","0.0","28.6","33.9","24.4","  290","  280",,"9.8","13.0",,,,,,,"    1",,,,,,,,,,
"USW00013743","2020-07-12","3.4",,,"0.3","0.0","0.0","27.8","32.2","22.8","  160","  160",,"11.2","14.3",,,,,,,,,,,,,,,,,
"USW00013743","2020-07-13","2.9",,,"3.6","0.0","0.0","26.9","32.8","21.7","  360","  330",,"5.8","7.2",,,,,,,,,,,,,,,,,
"USW00013743","2020-07-14","3.1",,,"0.0","0.0","0.0","27.2","32.2","22.8","  320","  330",,"6.7","9.8",,,,,,,,,,,,,,,,,
"USW00013743","2020-07-15","3.1",,,"0.0","0.0","0.0","27.6","32.8","22.2","  120","  120",,"6.7","9.8",,,,,,,,,,,,,,,,,
"USW00013743","2020-07-16","4.7",,,"0.0","0.0","0.0","27.0","30.6","24.4","  140","  140",,"8.1","10.3",,,,,,,,,,,,,,,,,
"USW00013743","2020-07-17","3.6",,,"0.0","0.0","0.0","28.6","35.6","24.4","  160","  240",,"6.7","7.6",,,,,,,,,,,,,,,,,
"USW00013743","2020-07-18","2.5",,,"0.0","0.0","0.0","31.1","36.7","26.1","  100","  360",,"6.3","7.2",,,,,,,,,,,,,,,,,
"USW00013743","2020-07-19","2.8",,,"0.0","0.0","0.0","31.0","37.2","26.1","  240","  210",,"6.7","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-07-20","2.8",,,"3.8","0.0","0.0","32.1","37.2","25.6","  240","  250",,"10.3","12.5",,,"    1",,,,"    1",,,,,,,,,,
"USW00013743","2020-07-21","2.6",,,"13.2","0.0","0.0","29.9","36.1","24.4","  210","  210",,"10.3","12.5","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-07-22","3.0",,,"14.2","0.0","0.0","26.7","34.4","23.3","  290","  290",,"18.3","25.9","    1",,"    1",,,,"    1",,,,,,,,,,
"USW00013743","2020-07-23","3.7",,,"48.0","0.0","0.0","27.1","33.3","22.2","  230","  240",,"13.0","15.7","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-07-24","1.9",,,"10.9","0.0","0.0","26.2","30.0","22.8","   60","  330",,"5.8","6.7","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-07-25","2.1",,,"0.0","0.0","0.0","27.7","33.9","23.3","  160","  160",,"5.8","6.3",,,,,,,,,,,,,,,,,
"USW00013743","2020-07-26","3.2",,,"0.0","0.0","0.0","30.1","35.0","25.6","  260","  250",,"7.6","10.3",,,,,,,,,,,,,,,,,
"USW00013743","2020-07-27","3.0",,,"0.0","0.0","0.0","30.9","35.6","26.1","  200","  210",,"7.6","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-07-28","3.4",,,"0.0","0.0","0.0","30.3","34.4","26.1","  340","  350",,"7.6","10.3",,,,,,,,,,,,,,,,,
"USW00013743","2020-07-29","3.0",,,"0.0","0.0","0.0","28.8","33.9","23.9","  250","  240",,"6.3","8.5",,,,,,,,,,,,,,,,,
"USW00013743","2020-07-30","3.5",,,"3.8","0.0","0.0","29.8","34.4","23.3","  240","  250",,"13.0","18.3","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-07-31","2.2",,,"1.8","0.0","0.0","24.7","27.2","23.3","   10","   10",,"5.8","6.3","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-08-01","3.1",,,"0.0","0.0","0.0","27.0","31.1","23.9","  150","  140",,"6.3","8.1",,,,,,,,,,,,,,,,,
"USW00013743","2020-08-02","5.5",,,"1.8","0.0","0.0","28.3","33.3","26.1","  230","  240",,"13.9","18.3",,,"    1",,,,,,,,,,,,,,
"USW00013743","2020-08-03","2.7",,,"11.7","0.0","0.0","27.6","30.6","23.3","  140","  160",,"12.5","17.0","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-08-04","5.1",,,"63.0","0.0","0.0","24.4","31.7","21.1","  340","  340",,"13.4","17.4","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-08-05","1.9",,,"0.0","0.0","0.0","26.2","31.1","21.7","  110","  110",,"5.8","7.2",,,,,,,,,,,,,,,,,
"USW00013743","2020-08-06","3.0",,,"15.7","0.0","0.0","26.4","30.0","22.2","   50","  320",,"7.2","9.4","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-08-07","2.7",,,"7.6","0.0","0.0","25.9","31.1","23.3","   30","   20",,"11.2","13.9","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-08-08","1.7",,,"0.0","0.0","0.0","25.5","30.6","22.8","   50","   60",,"4.5","5.8",,,,,,,,,,,,,,,,,
"USW00013743","2020-08-09","2.9",,,"0.0","0.0","0.0","26.9","31.1","23.3","  160","  160",,"6.7","8.5",,,"    1",,,,,,,,,,,,,,
"USW00013743","2020-08-10","3.1",,,"0.0","0.0","0.0","28.2","33.3","23.9","  170","  130",,"6.7","9.4",,,,,,,,,,,,,,,,,
"USW00013743","2020-08-11","3.6",,,"0.0","0.0","0.0","28.1","32.8","24.4","  180","  180",,"6.7","9.8",,,,,,,,,,,,,,,,,
"USW00013743","2020-08-12","2.7",,,"6.6","0.0","0.0","27.9","33.3","23.9","  160","  160",,"12.5","16.1","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-08-13","3.1",,,"15.0","0.0","0.0","25.8","28.9","23.3","  110","  120",,"6.7","9.4","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","2020-08-14","4.1",,,"1.5","0.0","0.0","26.3","31.1","24.4","   50","   40",,"9.4","11.2","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-08-15","3.9",,,"5.3","0.0","0.0","25.1","26.7","21.1","   20","   30",,"7.2","9.4","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-08-16","4.4",,,"26.2","0.0","0.0","21.8","25.0","18.9","   30","   10",,"8.1","11.6","    1",,,,,,,,,,,,,,,,
"USW00013743","2020-08-17","2.8",,,"3.6","0.0","0.0","23.1","28.3","18.9","  300","  300",,"8.1","12.1",,,"    1",,,,,,,,,,,,,,
"USW00013743","2020-08-18","2.6",,,"0.0","0.0","0.0","24.5","31.1","20.0","  360","  350",,"6.7","8.9",,,,,,,,,,,,,,,,,
"USW00013743","2020-08-19","2.3",,,"2.3","0.0","0.0","24.4","29.4","20.6","  240","  230",,"7.2","10.7","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","2020-08-20","3.1",,,"0.0","0.0","0.0","24.4","28.9","20.0","  180","  160",,"5.4","8.1",,,,,,,,,,,,,,,,,
